ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;UBICACION;USO;MODELO
"529524";"Fuentes de beber";"024";"LEGAZPI";"02";"ARGANZUELA";"OPERATIVO";"441726.29";"4471118.3";"ETRS89";40.38862341;-3.68658954;"CALLE";"PUERTO DE BEJAR";"24";"28045";"JUNTO A PISTA DEPORTIVA";"20000340";;"FUE_02_0003";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5216568";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439725.044";"4480019.064";"ETRS89";40.46866300;-3.71101076;"CALLE";"CAPITAN BLANCO ARGIBAY";"3";"28029";"PARQUE AGUSTÍN RODRIGUEZ SHAGÚN, AREA CANINA JUNTO APARCAMIENTO";"11033851";"2019-12-16 00:00:00.0";"FUE_06_0092";"FUE25";"ZV";"PERSONAS";"MIXTA NEPTUNO"
"5219893";"Fuentes de beber";"072";"ARAPILES";"07";"CHAMBERI";"OPERATIVO";"439682.14";"4476117.22";"ETRS89";40.43351051;-3.71114619;"CALLE";"GALILEO";"35";"28015";"Parque José Luis Sampedro. Recinto cerrado/vallado";"31044128";"2019-12-26 00:00:00.0";"FUE_07_0031";"FUE25";"ZV";"PERSONAS";"METROPOLIS"
"5220270";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439581.46";"4469662.28";"ETRS89";40.37535404;-3.71172038;"AVENIDA";"RAFAELA YBARRA";"85";"28026";"FRENTE GLORIETA, JUNTO CIRCUITO DE BICI DE PARQUE PRADOLONGO";"20153855";"2020-01-10 00:00:00.0";"FUE_12_0074";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5220279";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"439997.25";"4469774.06";"ETRS89";40.37639105;-3.70683332;"CALLE";"CRISTO DE LA VICTORIA";"225";"28026";"ZONA NORESTE DE TEMPLETE DE PRAOLONGO, PROXIMO A AREA INFANTIL";"11085930";"2020-01-10 00:00:00.0";"FUE_12_0076";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5220281";"Fuentes de beber";"127";"PRADOLONGO";"12";"USERA";"OPERATIVO";"440148.007";"4469911.526";"ETRS89";40.37764026;-3.70507043;"CALLE";"CRISTO DE LA VICTORIA";"199";"28026";"ZONA NORTE JARDIN BOTÁNICO, EN PARQUE DE PRADOLONGO";"11085922";"2023-06-26 00:00:00.0";"FUE_12_0077";"FUE25";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"5229175";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"445250.86";"4470509.04";"ETRS89";40.38337391;-3.64501275;"AVENIDA";"RAFAEL ALBERTI";"51";"28018";"Parque del Campo de la Paloma PLAZA CENTRAL";"11096233";"2020-01-16 00:00:00.0";"FUE_13_0160";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5229238";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"445228.64";"4470595.82";"ETRS89";40.38415422;-3.64528197;"CALLE";"CAMPO DE LA PALOMA";"22";"28018";"FRENTE FAROLA 9, PROXIMO A AREA INFANTIL EN PARQUE CAMPO DE LA PALOMA";"11096275";"2020-01-16 00:00:00.0";"FUE_13_0161";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5229300";"Fuentes de beber";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"FUERA_DE_SERVICIO";"445253.99";"4470644.96";"ETRS89";40.38459857;-3.64498756;"CALLE";"GERARDO DIEGO";"15";"28018";"ENTRE FLAS. 6 Y 8 C/ LOS EXTREMEÑOS, FRENTE C/ GERARDO DIEGO, EN PARQUE  LA PALOMA";"20035240";"2020-01-16 00:00:00.0";"FUE_13_0162";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5232822";"Fuentes de beber";"173";"BUTARQUE";"17";"VILLAVERDE";"OPERATIVO";"442419.13";"4467154.32";"ETRS89";40.35296171;-3.67806894;"AVENIDA";"LOS ROSALES";"123";"28021";"ENTRE PISTA DEPORTIVA Y AREA INFANTIL, EN PARQUE";"31000336";"2020-01-21 00:00:00.0";"FUE_17_0128";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5237487";"Fuentes de beber";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450317.193";"4479417.842";"ETRS89";40.46394787;-3.58602426;"AVENIDA";"LOGROÑO";"74";"28042";"'APR 21.03";"11139811";;"FUE_21_0061";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529527";"Fuentes de beber";"074";"ALMAGRO";"07";"CHAMBERI";"OPERATIVO";"441565.647";"4475900.480";"ETRS89";40.43169247;-3.68892131;"PASEO";"CASTELLANA";"31";"28046";"BULEVAR PASEO DE LA CASTELLANA";"11041130";;"FUE_07_0010";"FUE25";"ZV";"PERSONAS";"MU-37D"
"529529";"Fuentes de beber";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443835.69";"4474016.74";"ETRS89";40.41487910;-3.66199361;"CALLE";"JUAN ESPLANDIU";"4";"28007";"EN AREA CANINA, PROXIMO A TEMPLETE DE PARQUE ROMA";"11013635";;"FUE_03_0005";"FUE25";"ZV";"MASCOTAS";"BEBEDERO NEPTUNO"
"529532";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"439850.110";"4472236.450";"ETRS89";40.39856290;-3.70879901;"PASEO";"YESERIAS";"29";"28005";"C/V TRAMO Pº YESERIAS CORTADO, JUNTO FAROLA 18";"11010595";;"FUE_02_0049";"FUE25";"VP";"PERSONAS";"OTRO"
"529533";"Fuentes de beber";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443511.25";"4474224.19";"ETRS89";40.41672597;-3.66583588;"CALLE";"MARQUES DE LOZOYA";"10";"28007";"POSTERIOR, EN Pº JOHN LENNON DEL PARQUE";"11013629";;"FUE_03_0010";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529534";"Fuentes de beber";"024";"LEGAZPI";"02";"ARGANZUELA";"OPERATIVO";"441432.21";"4471174.58";"ETRS89";40.38910978;-3.69005938;"CALLE";"HIERRO";"8 A";"28045";"C/V C/ SODIO, JUNTO ÁREA INFANTIL";"11009345";;"FUE_02_0030";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529537";"Fuentes de beber";"032";"ADELFAS";"03";"RETIRO";"FUERA_DE_SERVICIO";"443396.75";"4472871.44";"ETRS89";40.40453187;-3.66706507;"CALLE";"FEDERICO MORENO TORROBA";"11";"28007";"POSTERIOR, EN PARQUE JUNTO M-30, PROXIMO A AREA INFANTIL";"11011777";;"FUE_03_0008";"FUE25";"ZV";"PERSONAS";"MU-37C"
"529538";"Fuentes de beber";"026";"PALOS DE LA FRONTERA";"02";"ARGANZUELA";"OPERATIVO";"441101.280";"4472610.030";"ETRS89";40.40201773;-3.69409097;"PLAZA";"LUCA DE TENA";"13";"28045";"C/V C/ CANARIAS, EN PARQUE JUNTO AREA INFANTIL";"20149805";;"FUE_02_0010";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529539";"Fuentes de beber";"025";"DELICIAS";"02";"ARGANZUELA";"OPERATIVO";"441584.47";"4471881.32";"ETRS89";40.39548717;-3.68833036;"CALLE";"PARROCO EUSEBIO CUENCA";"46";"28045";"PARQUE FRENTE Nº 46, JUNTO AREA INFANTIL";"20102196";;"FUE_02_0007";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529541";"Fuentes de beber";"024";"LEGAZPI";"02";"ARGANZUELA";"OPERATIVO";"441741.737";"4471442.763";"ETRS89";40.39154743;-3.68643723;"CALLE";"ANTRACITA";"32";"28045";"PROXIMO A FAROLA  35, EN PARQUE ANTRACITA";"20170760";"2023-04-17 00:00:00.0";"FUE_02_0042";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529545";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"439945.830";"4472643.690";"ETRS89";40.40223843;-3.70770956;"CALLE";"GASOMETRO";"32";"28005";"EN PARQUE, ENTRE CANCHA DE BALONCESTO Y AREA INFANTIL";"31044316";;"FUE_02_0023";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529546";"Fuentes de beber";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"443269.911";"4472779.578";"ETRS89";40.40369569;-3.66855157;"CALLE";"LUIS MITJANS";"56";"28007";"ENTRE AREA INFANTIL Y PISTAS DEPORTIVAS, EN PARQUE ADELFAS";"20008476";;"FUE_03_0012";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529548";"Fuentes de beber";"073";"TRAFALGAR";"07";"CHAMBERI";"OPERATIVO";"440563.483";"4475989.376";"ETRS89";40.43242228;-3.70074396;"PLAZA";"OLAVIDE";"16";"28010";"Plaza de Olavide, junto a zona infantil";"31041820";"2024-12-17 00:00:00.0";"FUE_07_0044";"FUE25";"ZV";"PERSONAS";"FUENTE_ACCESIBLE"
"529550";"Fuentes de beber";"031";"PACIFICO";"03";"RETIRO";"OPERATIVO";"442611.07";"4472452.1";"ETRS89";40.40070044;-3.67628583;"CALLE";"COCHERAS";"1";"28007";"JUNTO AREA INFANTIL EN PARQUE DEPORTIVO PACIFICIO-MENDEZ ALVARO";"20001198";;"FUE_03_0017";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529553";"Fuentes de beber";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"443110.96";"4472923.75";"ETRS89";40.40498363;-3.67043754;"CALLE";"ADELFAS";"40";"28007";"FRENTE  FAROLA 17, EN PARQUE JUNTO AREA INFANTIL";"11011731";;"FUE_03_0021";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529557";"Fuentes de beber";"032";"ADELFAS";"03";"RETIRO";"FUERA_DE_SERVICIO";"443176.26";"4472237.0";"ETRS89";40.39880146;-3.66960672;"CALLE";"ARREGUI Y ARUEJ";"2";"28007";"EN Pº DE LAS MUJERES DEL PARQUE MARTIN LUTHER KING";"11011387";;"FUE_03_0024";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5241774";"Fuentes de beber";"174";"LOS ROSALES";"17";"VILLAVERDE";"OPERATIVO";"441731.6";"4467446.25";"ETRS89";40.35554384;-3.68619136;"CALLE";"AUGUSTOBRIGA";"13";"28021";"FRENTE FAROLA 36, EN ZONA CENTRAL PARQUE JUNTO AREA INFANTIL";"31030218";"2020-01-27 00:00:00.0";"FUE_17_0127";"FUE25";"ZV";"PERSONAS";"MU-37A"
"5242892";"Fuentes de beber";"102";"PUERTA DEL ANGEL";"10";"LATINA";"OPERATIVO";"437432.65";"4473211.21";"ETRS89";40.40716583;-3.73737969;"PLAZA";"PATRIARCA EIJO Y GARAY";"2";"28011";"JUNTO AREA INFANTIL, PR0XIMO A FUENTE ORNAMENTAL, EN PARQUE";"11062431";"2020-01-14 00:00:00.0";"FUE_10_0117";"FUE25";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA TERRIER"
"5249643";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"440879.731";"4480412.91";"ETRS89";40.47229390;-3.69742760;"CALLE";"PADRE RUBIO";"84";"28029";"ÁREA CANINA";"11032586";"2020-01-13 00:00:00.0";"FUE_06_0089";"FUE25";"ZV";"PERSONAS";"BEBEDERO NEPTUNO"
"5270041";"Fuentes de beber";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"446874.29";"4479304.51";"ETRS89";40.46271390;-3.62662266;"CALLE";"SILVANO";"157";"28043";"C/V C/ JUAN CLEMENTE NUÑEZ";"20065860";"2020-02-11 00:00:00.0";"FUE_16_0167";"FUE25";"VP";"PERSONAS";"MU-37A"
"5270342";"Fuentes de beber";"205";"ROSAS";"20";"SAN BLAS-CANILLEJAS";"OPERATIVO";"448828.384";"4476524.964";"ETRS89";40.43779673;-3.60335119;"AVENIDA";"LUIS ARAGONES";"2";"28022";"JUNTO AVC Y ACCESO A PUERTAS N1 Y N2 DEL ESTADIO METROPOLITANO";"31056316";"2020-02-18 00:00:00.0";"FUE_20_0124";"FUE25";"VP";"PERSONAS";"MU-37A"
"5272336";"Fuentes de beber";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"439653.81";"4472810.01";"ETRS89";40.40371560;-3.71116639;"PASEO";"OLMOS";"24";"28005";"JUNTO FAROLIN 7, PROXIMO A AREA INFANTIL EN JARDIN INTERBLOQUES";"20180138";"2020-02-10 00:00:00.0";"FUE_02_0062";"FUE25";"ZV";"PERSONAS";"CASTIZA"
"529386";"Fuentes de beber";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444028.256";"4479425.226";"ETRS89";40.46361452;-3.66020048;"CALLE";"DUQUESA DE CASTREJON";"17";"28033";"Bulevar";"11118039";"2024-12-03 00:00:00.0";"FUE_16_0180";"FUE25";"VP";"PERSONAS";"METROPOLIS"
"529389";"Fuentes de beber";"062";"CUATRO CAMINOS";"06";"TETUAN";"OPERATIVO";"440740.973";"4478248.922";"ETRS89";40.45278993;-3.69886232;"AVENIDA";"GENERAL PERON";"4";"28020";"JARDINES PERÓN, JUNTO A ZONA INFANTIL";"11029769";"2023-07-25 00:00:00.0";"FUE_06_0056";"FUE25";"ZV";"PERSONAS";"METROPOLIS"
"529393";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440149.929";"4480122.572";"ETRS89";40.46962616;-3.70600889;"PASEO";"DIRECCION";"277";"28029";;"11035117";;"FUE_06_0067";"FUE25";"VP";"PERSONAS";"MU-37A"
"529398";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441150.186";"4475173.587";"ETRS89";40.42511498;-3.69375182;"PLAZA";"VILLA DE PARIS";"1 D";"28004";"Plaza Villa de Paris";"31071544";;"FUE_01_0005";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529399";"Fuentes de beber";"015";"UNIVERSIDAD";"01";"CENTRO";"OPERATIVO";"440248.156";"4475384.045";"ETRS89";40.42694659;-3.70440444;"CALLE";"DOS DE MAYO";"1";"28004";"Plaza Dos de Mayo";"11006199";;"FUE_01_0020";"FUE25";"ZV";"PERSONAS_Y_MASCOTAS";"MIXTA ESTELA"
"529400";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"439735.545";"4473379.12";"ETRS89";40.40884834;-3.71025712;"CALLE";"ARGANZUELA";"1";"28005";;"20004170";"1815-01-01 00:00:00.0";"FUE_01_0031";"FUE25";"VP";"PERSONAS";"PATRIMONIO_HISTORICO"
"529401";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440616.577";"4479525.265";"ETRS89";40.46427887;-3.70044867;"CALLE";"FRAY JUNIPERO SERRA";"27";"28039";"Junto a zona infantil";"31023060";"2024-09-23 00:00:00.0";"FUE_06_0064";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529402";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439805.974";"4479786.85";"ETRS89";40.46657700;-3.71003414;"CALLE";"VILLAAMIL";"90";"28039";"Parque Huerta del Obispo";"31050938";;"FUE_06_0003";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529406";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441230.95";"4480238.83";"ETRS89";40.47075065;-3.69326852;"CALLE";"GENERAL PINTOS";"22 B";"28029";"CV CALLE PADRE RUBIO";"31066898";;"FUE_06_0068";"FUE25";"VP";"PERSONAS";"OTRO"
"529408";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"438875.494";"4474067.67";"ETRS89";40.41498840;-3.72045880;"PASEO";"VIRGEN DEL PUERTO";"3 B";"28005";"Parque de Atenas, junto a pista deportiva.";"31044315";;"FUE_01_0021";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529409";"Fuentes de beber";"012";"EMBAJADORES";"01";"CENTRO";"OPERATIVO";"440159.847";"4473092.675";"ETRS89";40.40629851;-3.70522986;"CALLE";"CASINO";"3";"28005";"Parque Casino de la Reina. Recinto cerrado/vallado";"11002270";"2023-10-05 00:00:00.0";"FUE_01_0030";"FUE25";"ZV";"PERSONAS";"OTRO"
"529410";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439873.2";"4480226.63";"ETRS89";40.47054357;-3.70928289;"CALLE";"SINESIO DELGADO";"23";"28029";"Parque Agustin Rodriguez Sahagun";"31045419";;"FUE_06_0032";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529411";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440730.491";"4479706.39";"ETRS89";40.46591866;-3.69912202;"CALLE";"SIERRA BULLONES";"5";"28029";;"11034125";;"FUE_06_0063";"FUE25";"VP";"PERSONAS";"PIEDRA VP"
"529412";"Fuentes de beber";"015";"UNIVERSIDAD";"01";"CENTRO";"OPERATIVO";"439601.252";"4475244.82";"ETRS89";40.42564568;-3.71201690;"PLAZA";"CRISTINO MARTOS";"2";"28015";"Plaza Cristino Martos";"11006548";;"FUE_01_0006";"FUE25";"ZV";"PERSONAS";"BARCINO"
"529418";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439838.451";"4474407.33";"ETRS89";40.41811837;-3.70914163;"PLAZA";"ISABEL II";"8";"28013";"Plaza Isabel II";"20003836";;"FUE_01_0037";"FUE25";"VP";"PERSONAS";"FUENTE_ACCESIBLE"
"529419";"Fuentes de beber";"066";"BERRUGUETE";"06";"TETUAN";"OPERATIVO";"439991.92";"4478894.03";"ETRS89";40.45854758;-3.70775650;"CALLE";"ALONSO NUÑEZ";"7";"28039";"cv Calle de las Margaritas";"11038153";;"FUE_06_0061";"FUE25";"VP";"PERSONAS";"PIEDRA VP"
"529421";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441272.088";"4475206.717";"ETRS89";40.42542205;-3.69231794;"CALLE";"ORELLANA";"27";"28004";"Plaza Villa de Paris";"20103453";;"FUE_01_0004";"FUE25";"ZV";"PERSONAS";"MU-37G"
"529422";"Fuentes de beber";"066";"BERRUGUETE";"06";"TETUAN";"OPERATIVO";"440220.017";"4478995.663";"ETRS89";40.45947957;-3.70507601;"CALLE";"BERRUGUETE";"63";"28039";"c/v Calle Serrallo";"11037689";;"FUE_06_0053";"FUE25";"VP";"PERSONAS";"PIEDRA VP"
"529426";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439073.74";"4474105.151";"ETRS89";40.41534058;-3.71812588;"PASEO";"VIRGEN DEL PUERTO";"4";"28005";"PARQUE DE ATENAS, PRÓXIMA AL ESTANQUE";"31011490";;"FUE_01_0028";"FUE25";"ZV";"PERSONAS";"OTRO"
"529428";"Fuentes de beber";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441239.28";"4480555.74";"ETRS89";40.47360609;-3.69319962;"CALLE";"VIA LIMITE";"65";"28029";"Parque de la Ventilla, junto acceso";"11032312";;"FUE_06_0012";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529429";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439773.717";"4480262.58";"ETRS89";40.47086022;-3.71045977;"CALLE";"SINESIO DELGADO";"23";"28029";"Parque Agustin Rodriguez Sahagun";"31045419";;"FUE_06_0031";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529431";"Fuentes de beber";"066";"BERRUGUETE";"06";"TETUAN";"OPERATIVO";"440371.251";"4478939.4";"ETRS89";40.45898360;-3.70328712;"CALLE";"MARTINEZ";"15";"28039";"C/ Martínez 15";"20012948";;"FUE_06_0016";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529559";"Fuentes de beber";"036";"NIÑO JESUS";"03";"RETIRO";"OPERATIVO";"442597.2";"4473814.91";"ETRS89";40.41297641;-3.67657219;"CALLE";"PIO BAROJA";"15";"28009";"C/V AVDA. MENENDEZ PELAYO, EN ISLETA CENTRAL";"31042513";;"FUE_03_0032";"FUE25";"ZV";"PERSONAS";"ESCULTURA PATRIMONIO HISTÓRICO"
"529561";"Fuentes de beber";"036";"NIÑO JESUS";"03";"RETIRO";"OPERATIVO";"443016.8";"4473434.55";"ETRS89";40.40957876;-3.67159288;"CALLE";"ANTONIO DIAZ-CAÑABATE";"4";"28007";"JUNTO CAMPO DE FUTBITO Y AREA INFANTL";"11013212";;"FUE_03_0035";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529565";"Fuentes de beber";"031";"PACIFICO";"03";"RETIRO";"OPERATIVO";"442710.1";"4472990.583";"ETRS89";40.40555821;-3.67516738;"CALLE";"CAVANILLES";"38";"28007";"C/V C/ ABTAO, FRENTE FAROLA 27";"11010988";;"FUE_03_0042";"FUE25";"VP";"PERSONAS";"MU-37C"
"529566";"Fuentes de beber";"035";"LOS JERONIMOS";"03";"RETIRO";"OPERATIVO";"441316.550";"4474539.490";"ETRS89";40.41941448;-3.69173226;"CALLE";"ALCALA";"50";"28014";"JUNTO FAROLA 190-192";"20150628";;"FUE_03_0043";"FUE25";"VP";"PERSONAS";"OTRO"
"529568";"Fuentes de beber";"031";"PACIFICO";"03";"RETIRO";"OPERATIVO";"441974.020";"4472716.390";"ETRS89";40.40303716;-3.68381658;"CALLE";"COMERCIO";"10 D";"28007";"JUNTO FAROLA 76 Y PASO SERVICIOS Y URGENCIAS";"31012753";"2016-11-16 00:00:00.0";"FUE_03_0045";"FUE25";"VP";"PERSONAS";"MU-37B"
"529570";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443966.79";"4476416.15";"ETRS89";40.43650312;-3.66065993;"AVENIDA";"BRASILIA";"7";"28028";"JUNTO AREA INFANTIL PARQUE BREOGAN";"11017751";;"FUE_04_0002";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529571";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"444002.46";"4476648.21";"ETRS89";40.43859604;-3.66025984;"AVENIDA";"BRASILIA";"13";"28028";"PROXIMO A MESAS DE PINGPONG Y AREA INFANTIL PARQUE DE LAS AVENIDAS";"11017861";;"FUE_04_0003";"FUE25";"ZV";"PERSONAS";"MU-37B"
"529575";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443964.88";"4476972.97";"ETRS89";40.44151911;-3.66073155;"AVENIDA";"BRASILIA";"6";"28028";"JUNTO ÁREA INFANTIL,  EN PARQUE DE LAS AVENIDAS";"31026007";;"FUE_04_0006";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529576";"Fuentes de beber";"044";"GUINDALERA";"04";"SALAMANCA";"OPERATIVO";"443362.71";"4475772.51";"ETRS89";40.43066396;-3.66772452;"CALLE";"DOCTOR GOMEZ ULLA";"11";"28028";"C/V C/ FLORESTAN AGUILAR, JUNTO ESCALERAS DE ACCESO A PARQUE";"11017103";;"FUE_04_0010";"FUE25";"ZV";"PERSONAS";"OTRO"
"529582";"Fuentes de beber";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443940.99";"4475102.67";"ETRS89";40.42466885;-3.66084827;"CALLE";"DOLORES ROMERO";"53";"28028";"ENTRE AREA INFANTIL Y COHETE";"11016068";"2023-06-16 00:00:00.0";"FUE_04_0013";"FUE25";"ZV";"PERSONAS";"CASTIZA"
"529432";"Fuentes de beber";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441077.26";"4475077.76";"ETRS89";40.42424657;-3.69460257;"PLAZA";"SALESAS";"1 B";"28004";"Plaza de las Salesas";"31041455";"2017-08-01 00:00:00.0";"FUE_01_0003";"FUE25";"ZV";"PERSONAS";"MU-37AA"
"529433";"Fuentes de beber";"061";"BELLAS VISTAS";"06";"TETUAN";"OPERATIVO";"439815.541";"4478313.25";"ETRS89";40.45330293;-3.70978157;"CALLE";"MARIA PEDRAZA";"18";"28039";"CV CALLE ALEJANDRO RODRIGUÉZ";"20010668";;"FUE_06_0060";"FUE25";"VP";"PERSONAS";"PIEDRA VP"
"529436";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439005.2";"4474042.99";"ETRS89";40.41477558;-3.71892773;"CALLE";"SEGOVIA";"30";"28005";"Parque de Atenas";"31047537";;"FUE_01_0027";"FUE25";"ZV";"PERSONAS";"MU-37C"
"529437";"Fuentes de beber";"013";"CORTES";"01";"CENTRO";"OPERATIVO";"441186.387";"4473797.87";"ETRS89";40.41272441;-3.69319788;"PASEO";"PRADO";"22";"28014";"Paseo del Prado";"11003752";;"FUE_01_0017";"FUE25";"ZV";"PERSONAS";"MU-37A"
"529439";"Fuentes de beber";"066";"BERRUGUETE";"06";"TETUAN";"OPERATIVO";"440539.16";"4478823.59";"ETRS89";40.45795236;-3.70129602;"CALLE";"BRAVO MURILLO";"239";"28020";"Plaza Canal de Isabel II";"11037887";;"FUE_06_0058";"FUE25";"VP";"PERSONAS";"FUENTE_ACCESIBLE"
"529440";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440772.445";"4479786.23";"ETRS89";40.46664088;-3.69863463;"CALLE";"SIERRA BULLONES";"25";"28029";"C/V PLÁTANO";"11034122";;"FUE_06_0050";"FUE25";"ZV";"PERSONAS";"BRAVO MURILLO"
"529444";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440365.086";"4479890.66";"ETRS89";40.46755248;-3.70344922;"CALLE";"ANTONIO LANZUELA";"41";"28029";"Plaza de Ladera";"20001350";;"FUE_06_0038";"FUE25";"ZV";"PERSONAS";"MU-37C"
"529445";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440531.79";"4479731.39";"ETRS89";40.46612967;-3.70146800;"CALLE";"CAPITAN BLANCO ARGIBAY";"63";"28029";"CV CALLE GARCI-NUÑO";"20012066";;"FUE_06_0070";"FUE25";"VP";"PERSONAS";"PIEDRA VP"
"529451";"Fuentes de beber";"015";"UNIVERSIDAD";"01";"CENTRO";"OPERATIVO";"440465.539";"4475071.01";"ETRS89";40.42414221;-3.70181262;"PLAZA";"SAN ILDEFONSO";"7";"28004";"Plaza San Ildefonso";"20005958";;"FUE_01_0007";"FUE25";"ZV";"PERSONAS";"OTRO"
"529452";"Fuentes de beber";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439304.747";"4473492.44";"ETRS89";40.40983788;-3.71534480;"CALLE";"ROSARIO";"23";"28005";"Parque de la Cornisa, junto a pistas deportivas";"11001197";"2025-06-05 00:00:00.0";"FUE_01_0012";"FUE25";"ZV";"PERSONAS";"MU-37AA"
"529456";"Fuentes de beber";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"439832.134";"4480159.423";"ETRS89";40.46993517;-3.70976092;"CALLE";"CAPITAN BLANCO ARGIBAY";"210";"28029";"Parque Agustín Rodríguez Sahagún";"31044365";;"FUE_06_0051";"FUE25";"ZV";"PERSONAS";"MU-37A"
